"","VAR","COU","PAR","IND","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue"
"2510","FD_CO2","TUR","WLD","D26T27","P1Y","TONNE","6","2018",0.627
"2511","FD_CO2","TUR","WLD","D26","P1Y","TONNE","6","2018",0.258
"2512","FD_CO2","TUR","WLD","D27","P1Y","TONNE","6","2018",0.369
"2513","FD_CO2","TUR","WLD","D28","P1Y","TONNE","6","2018",0.514
"2514","FD_CO2","TUR","WLD","D29T30","P1Y","TONNE","6","2018",0.425
"2515","FD_CO2","TUR","WLD","D29","P1Y","TONNE","6","2018",0.307
"2516","FD_CO2","TUR","WLD","D30","P1Y","TONNE","6","2018",0.119
"2517","FD_CO2","TUR","WLD","D31T33","P1Y","TONNE","6","2018",4.64
"2518","FD_CO2","TUR","WLD","D35T39","P1Y","TONNE","6","2018",137.603
"2519","FD_CO2","TUR","WLD","D35","P1Y","TONNE","6","2018",136.948
"2520","FD_CO2","TUR","WLD","D36T39","P1Y","TONNE","6","2018",0.655
"2521","FD_CO2","TUR","WLD","D41T43","P1Y","TONNE","6","2018",7.169
"2522","FD_CO2","TUR","WLD","D45T82","P1Y","TONNE","6","2018",62.298
"2523","FD_CO2","TUR","WLD","D45T56","P1Y","TONNE","6","2018",52.811
"2524","FD_CO2","TUR","WLD","D45T47","P1Y","TONNE","6","2018",8.735
"2525","FD_CO2","TUR","WLD","D49T53","P1Y","TONNE","6","2018",42.889
"2526","FD_CO2","TUR","WLD","D49","P1Y","TONNE","6","2018",28.469
"2527","FD_CO2","TUR","WLD","D50","P1Y","TONNE","6","2018",6.937
"2528","FD_CO2","TUR","WLD","D51","P1Y","TONNE","6","2018",5.68
"2529","FD_CO2","TUR","WLD","D52","P1Y","TONNE","6","2018",1.256
"2530","FD_CO2","TUR","WLD","D53","P1Y","TONNE","6","2018",0.546
"2531","FD_CO2","TUR","WLD","D55T56","P1Y","TONNE","6","2018",1.187
"2532","FD_CO2","TUR","WLD","D58T63","P1Y","TONNE","6","2018",1.154
"2533","FD_CO2","TUR","WLD","D58T60","P1Y","TONNE","6","2018",0.241
"2534","FD_CO2","TUR","WLD","D61","P1Y","TONNE","6","2018",0.589
"2535","FD_CO2","TUR","WLD","D62T63","P1Y","TONNE","6","2018",0.325
"2536","FD_CO2","TUR","WLD","D64T66","P1Y","TONNE","6","2018",1.141
"2537","FD_CO2","TUR","WLD","D68","P1Y","TONNE","6","2018",3.913
"2538","FD_CO2","TUR","WLD","D69T82","P1Y","TONNE","6","2018",3.278
"2539","FD_CO2","TUR","WLD","D69T75","P1Y","TONNE","6","2018",1.301
"2540","FD_CO2","TUR","WLD","D77T82","P1Y","TONNE","6","2018",1.977
"2541","FD_CO2","TUR","WLD","D84T98","P1Y","TONNE","6","2018",7.987
"2542","FD_CO2","TUR","WLD","D84T88","P1Y","TONNE","6","2018",6.843
"2543","FD_CO2","TUR","WLD","D84","P1Y","TONNE","6","2018",4.173
"2544","FD_CO2","TUR","WLD","D85","P1Y","TONNE","6","2018",1.426
"2545","FD_CO2","TUR","WLD","D86T88","P1Y","TONNE","6","2018",1.244
"2546","FD_CO2","TUR","WLD","D90T98","P1Y","TONNE","6","2018",1.144
"2547","FD_CO2","TUR","WLD","D90T96","P1Y","TONNE","6","2018",1.144
"2548","FD_CO2","TUR","WLD","D90T93","P1Y","TONNE","6","2018",0.321
"2549","FD_CO2","TUR","WLD","D94T96","P1Y","TONNE","6","2018",0.824
"2550","FD_CO2","TUR","WLD","D97T98","P1Y","TONNE","6","2018",0
"2551","FD_CO2","TUR","WLD","D05T39","P1Y","TONNE","6","2018",250.746
"2552","FD_CO2","TUR","WLD","D41T98","P1Y","TONNE","6","2018",77.453
"2553","FD_CO2","TUR","WLD","D45T98","P1Y","TONNE","6","2018",70.285
"2554","FD_CO2","TUR","WLD","D58T82","P1Y","TONNE","6","2018",9.487
"2555","FD_CO2","TUR","WLD","DINFO","P1Y","TONNE","6","2018",1.412
"2556","FD_CO2","TUR","WLD","DMHH","P1Y","TONNE","6","2018",47.621
"2557","FD_CO2","GBR","WLD","DTOTAL","P1Y","TONNE","6","2018",525.52
"2558","FD_CO2","GBR","WLD","D01T03","P1Y","TONNE","6","2018",8.57
"2559","FD_CO2","GBR","WLD","D01T02","P1Y","TONNE","6","2018",8.066
"2560","FD_CO2","GBR","WLD","D03","P1Y","TONNE","6","2018",0.504
"2561","FD_CO2","GBR","WLD","D05T09","P1Y","TONNE","6","2018",15.165
"2562","FD_CO2","GBR","WLD","D05T06","P1Y","TONNE","6","2018",12.835
"2563","FD_CO2","GBR","WLD","D07T08","P1Y","TONNE","6","2018",2.005
"2564","FD_CO2","GBR","WLD","D09","P1Y","TONNE","6","2018",0.326
"2565","FD_CO2","GBR","WLD","D10T33","P1Y","TONNE","6","2018",104.984
"2566","FD_CO2","GBR","WLD","D10T12","P1Y","TONNE","6","2018",6.169
"2567","FD_CO2","GBR","WLD","D13T15","P1Y","TONNE","6","2018",1.841
"2568","FD_CO2","GBR","WLD","D16T18","P1Y","TONNE","6","2018",3.147
"2569","FD_CO2","GBR","WLD","D16","P1Y","TONNE","6","2018",0.627
"2570","FD_CO2","GBR","WLD","D17T18","P1Y","TONNE","6","2018",2.521
"2571","FD_CO2","GBR","WLD","D19T23","P1Y","TONNE","6","2018",47.611
"2572","FD_CO2","GBR","WLD","D19","P1Y","TONNE","6","2018",17.631
"2573","FD_CO2","GBR","WLD","D20T21","P1Y","TONNE","6","2018",12.406
"2574","FD_CO2","GBR","WLD","D20","P1Y","TONNE","6","2018",9.555
"2575","FD_CO2","GBR","WLD","D21","P1Y","TONNE","6","2018",2.851
"2576","FD_CO2","GBR","WLD","D22","P1Y","TONNE","6","2018",7.243
"2577","FD_CO2","GBR","WLD","D23","P1Y","TONNE","6","2018",10.331
"2578","FD_CO2","GBR","WLD","D24T25","P1Y","TONNE","6","2018",33.998
"2579","FD_CO2","GBR","WLD","D24","P1Y","TONNE","6","2018",32.648
"2580","FD_CO2","GBR","WLD","D25","P1Y","TONNE","6","2018",1.35
"2581","FD_CO2","GBR","WLD","D26T27","P1Y","TONNE","6","2018",1.797
"2582","FD_CO2","GBR","WLD","D26","P1Y","TONNE","6","2018",1.201
"2583","FD_CO2","GBR","WLD","D27","P1Y","TONNE","6","2018",0.595
"2584","FD_CO2","GBR","WLD","D28","P1Y","TONNE","6","2018",1.083
"2585","FD_CO2","GBR","WLD","D29T30","P1Y","TONNE","6","2018",1.605
"2586","FD_CO2","GBR","WLD","D29","P1Y","TONNE","6","2018",1.168
"2587","FD_CO2","GBR","WLD","D30","P1Y","TONNE","6","2018",0.437
"2588","FD_CO2","GBR","WLD","D31T33","P1Y","TONNE","6","2018",7.732
"2589","FD_CO2","GBR","WLD","D35T39","P1Y","TONNE","6","2018",118.959
"2590","FD_CO2","GBR","WLD","D35","P1Y","TONNE","6","2018",118.073
"2591","FD_CO2","GBR","WLD","D36T39","P1Y","TONNE","6","2018",0.886
"2592","FD_CO2","GBR","WLD","D41T43","P1Y","TONNE","6","2018",5.675
"2593","FD_CO2","GBR","WLD","D45T82","P1Y","TONNE","6","2018",123.453
"2594","FD_CO2","GBR","WLD","D45T56","P1Y","TONNE","6","2018",105.736
"2595","FD_CO2","GBR","WLD","D45T47","P1Y","TONNE","6","2018",14.34
"2596","FD_CO2","GBR","WLD","D49T53","P1Y","TONNE","6","2018",90.055
"2597","FD_CO2","GBR","WLD","D49","P1Y","TONNE","6","2018",24.785
"2598","FD_CO2","GBR","WLD","D50","P1Y","TONNE","6","2018",16.32
"2599","FD_CO2","GBR","WLD","D51","P1Y","TONNE","6","2018",44.7
"2600","FD_CO2","GBR","WLD","D52","P1Y","TONNE","6","2018",2.776
"2601","FD_CO2","GBR","WLD","D53","P1Y","TONNE","6","2018",1.474
"2602","FD_CO2","GBR","WLD","D55T56","P1Y","TONNE","6","2018",1.341
"2603","FD_CO2","GBR","WLD","D58T63","P1Y","TONNE","6","2018",2.737
"2604","FD_CO2","GBR","WLD","D58T60","P1Y","TONNE","6","2018",0.772
"2605","FD_CO2","GBR","WLD","D61","P1Y","TONNE","6","2018",0.914
"2606","FD_CO2","GBR","WLD","D62T63","P1Y","TONNE","6","2018",1.051
"2607","FD_CO2","GBR","WLD","D64T66","P1Y","TONNE","6","2018",3.84
"2608","FD_CO2","GBR","WLD","D68","P1Y","TONNE","6","2018",3.337
"2609","FD_CO2","GBR","WLD","D69T82","P1Y","TONNE","6","2018",7.803
"2610","FD_CO2","GBR","WLD","D69T75","P1Y","TONNE","6","2018",3.366
"2611","FD_CO2","GBR","WLD","D77T82","P1Y","TONNE","6","2018",4.438
"2612","FD_CO2","GBR","WLD","D84T98","P1Y","TONNE","6","2018",10.055
"2613","FD_CO2","GBR","WLD","D84T88","P1Y","TONNE","6","2018",8.666
"2614","FD_CO2","GBR","WLD","D84","P1Y","TONNE","6","2018",3.34
"2615","FD_CO2","GBR","WLD","D85","P1Y","TONNE","6","2018",2.062
"2616","FD_CO2","GBR","WLD","D86T88","P1Y","TONNE","6","2018",3.264
"2617","FD_CO2","GBR","WLD","D90T98","P1Y","TONNE","6","2018",1.389
"2618","FD_CO2","GBR","WLD","D90T96","P1Y","TONNE","6","2018",1.389
"2619","FD_CO2","GBR","WLD","D90T93","P1Y","TONNE","6","2018",0.743
"2620","FD_CO2","GBR","WLD","D94T96","P1Y","TONNE","6","2018",0.646
"2621","FD_CO2","GBR","WLD","D97T98","P1Y","TONNE","6","2018",0
"2622","FD_CO2","GBR","WLD","D05T39","P1Y","TONNE","6","2018",239.108
"2623","FD_CO2","GBR","WLD","D41T98","P1Y","TONNE","6","2018",139.184
"2624","FD_CO2","GBR","WLD","D45T98","P1Y","TONNE","6","2018",133.508
"2625","FD_CO2","GBR","WLD","D58T82","P1Y","TONNE","6","2018",17.718
"2626","FD_CO2","GBR","WLD","DINFO","P1Y","TONNE","6","2018",3.938
"2627","FD_CO2","GBR","WLD","DMHH","P1Y","TONNE","6","2018",138.659
"2628","FD_CO2","USA","WLD","DTOTAL","P1Y","TONNE","6","2018",5740.728
"2629","FD_CO2","USA","WLD","D01T03","P1Y","TONNE","6","2018",70.215
"2630","FD_CO2","USA","WLD","D01T02","P1Y","TONNE","6","2018",67.102
"2631","FD_CO2","USA","WLD","D03","P1Y","TONNE","6","2018",3.113
"2632","FD_CO2","USA","WLD","D05T09","P1Y","TONNE","6","2018",235.58
"2633","FD_CO2","USA","WLD","D05T06","P1Y","TONNE","6","2018",204.872
"2634","FD_CO2","USA","WLD","D07T08","P1Y","TONNE","6","2018",21.214
"2635","FD_CO2","USA","WLD","D09","P1Y","TONNE","6","2018",9.493
"2636","FD_CO2","USA","WLD","D10T33","P1Y","TONNE","6","2018",950.623
"2637","FD_CO2","USA","WLD","D10T12","P1Y","TONNE","6","2018",59.716
"2638","FD_CO2","USA","WLD","D13T15","P1Y","TONNE","6","2018",9.71
"2639","FD_CO2","USA","WLD","D16T18","P1Y","TONNE","6","2018",41.015
"2640","FD_CO2","USA","WLD","D16","P1Y","TONNE","6","2018",8.075
"2641","FD_CO2","USA","WLD","D17T18","P1Y","TONNE","6","2018",32.94
"2642","FD_CO2","USA","WLD","D19T23","P1Y","TONNE","6","2018",452.611
"2643","FD_CO2","USA","WLD","D19","P1Y","TONNE","6","2018",142.042
"2644","FD_CO2","USA","WLD","D20T21","P1Y","TONNE","6","2018",169.359
"2645","FD_CO2","USA","WLD","D20","P1Y","TONNE","6","2018",115.914
"2646","FD_CO2","USA","WLD","D21","P1Y","TONNE","6","2018",53.445
"2647","FD_CO2","USA","WLD","D22","P1Y","TONNE","6","2018",56.192
"2648","FD_CO2","USA","WLD","D23","P1Y","TONNE","6","2018",85.019
"2649","FD_CO2","USA","WLD","D24T25","P1Y","TONNE","6","2018",275.849
"2650","FD_CO2","USA","WLD","D24","P1Y","TONNE","6","2018",266.027
"2651","FD_CO2","USA","WLD","D25","P1Y","TONNE","6","2018",9.822
"2652","FD_CO2","USA","WLD","D26T27","P1Y","TONNE","6","2018",15.946
"2653","FD_CO2","USA","WLD","D26","P1Y","TONNE","6","2018",11.155
"2654","FD_CO2","USA","WLD","D27","P1Y","TONNE","6","2018",4.791
"2655","FD_CO2","USA","WLD","D28","P1Y","TONNE","6","2018",9.853
"2656","FD_CO2","USA","WLD","D29T30","P1Y","TONNE","6","2018",12.198
"2657","FD_CO2","USA","WLD","D29","P1Y","TONNE","6","2018",9.496
"2658","FD_CO2","USA","WLD","D30","P1Y","TONNE","6","2018",2.702
"2659","FD_CO2","USA","WLD","D31T33","P1Y","TONNE","6","2018",73.725
"2660","FD_CO2","USA","WLD","D35T39","P1Y","TONNE","6","2018",2075.101
"2661","FD_CO2","USA","WLD","D35","P1Y","TONNE","6","2018",2070.206
"2662","FD_CO2","USA","WLD","D36T39","P1Y","TONNE","6","2018",4.895
"2663","FD_CO2","USA","WLD","D41T43","P1Y","TONNE","6","2018",107.858
"2664","FD_CO2","USA","WLD","D45T82","P1Y","TONNE","6","2018",883.322
"2665","FD_CO2","USA","WLD","D45T56","P1Y","TONNE","6","2018",683.463
"2666","FD_CO2","USA","WLD","D45T47","P1Y","TONNE","6","2018",70.543
"2667","FD_CO2","USA","WLD","D49T53","P1Y","TONNE","6","2018",596.239
"2668","FD_CO2","USA","WLD","D49","P1Y","TONNE","6","2018",219.892
"2669","FD_CO2","USA","WLD","D50","P1Y","TONNE","6","2018",95.738
"2670","FD_CO2","USA","WLD","D51","P1Y","TONNE","6","2018",228.318
"2671","FD_CO2","USA","WLD","D52","P1Y","TONNE","6","2018",18.789
"2672","FD_CO2","USA","WLD","D53","P1Y","TONNE","6","2018",33.503
"2673","FD_CO2","USA","WLD","D55T56","P1Y","TONNE","6","2018",16.681
"2674","FD_CO2","USA","WLD","D58T63","P1Y","TONNE","6","2018",28.117
"2675","FD_CO2","USA","WLD","D58T60","P1Y","TONNE","6","2018",7.772
"2676","FD_CO2","USA","WLD","D61","P1Y","TONNE","6","2018",7.672
"2677","FD_CO2","USA","WLD","D62T63","P1Y","TONNE","6","2018",12.673
"2678","FD_CO2","USA","WLD","D64T66","P1Y","TONNE","6","2018",53.397
"2679","FD_CO2","USA","WLD","D68","P1Y","TONNE","6","2018",50.15
"2680","FD_CO2","USA","WLD","D69T82","P1Y","TONNE","6","2018",68.196
"2681","FD_CO2","USA","WLD","D69T75","P1Y","TONNE","6","2018",32.385
"2682","FD_CO2","USA","WLD","D77T82","P1Y","TONNE","6","2018",35.81
"2683","FD_CO2","USA","WLD","D84T98","P1Y","TONNE","6","2018",343.902
"2684","FD_CO2","USA","WLD","D84T88","P1Y","TONNE","6","2018",328.606
"2685","FD_CO2","USA","WLD","D84","P1Y","TONNE","6","2018",206.762
"2686","FD_CO2","USA","WLD","D85","P1Y","TONNE","6","2018",91.29
"2687","FD_CO2","USA","WLD","D86T88","P1Y","TONNE","6","2018",30.554
"2688","FD_CO2","USA","WLD","D90T98","P1Y","TONNE","6","2018",15.296
"2689","FD_CO2","USA","WLD","D90T96","P1Y","TONNE","6","2018",15.296
"2690","FD_CO2","USA","WLD","D90T93","P1Y","TONNE","6","2018",6.726
"2691","FD_CO2","USA","WLD","D94T96","P1Y","TONNE","6","2018",8.57
"2692","FD_CO2","USA","WLD","D97T98","P1Y","TONNE","6","2018",0
"2693","FD_CO2","USA","WLD","D05T39","P1Y","TONNE","6","2018",3261.304
"2694","FD_CO2","USA","WLD","D41T98","P1Y","TONNE","6","2018",1335.082
"2695","FD_CO2","USA","WLD","D45T98","P1Y","TONNE","6","2018",1227.224
"2696","FD_CO2","USA","WLD","D58T82","P1Y","TONNE","6","2018",199.86
"2697","FD_CO2","USA","WLD","DINFO","P1Y","TONNE","6","2018",39.271
"2698","FD_CO2","USA","WLD","DMHH","P1Y","TONNE","6","2018",1074.127
"2699","FD_CO2","ARG","WLD","DTOTAL","P1Y","TONNE","6","2018",187.174
"2700","FD_CO2","ARG","WLD","D01T03","P1Y","TONNE","6","2018",9.89
"2701","FD_CO2","ARG","WLD","D01T02","P1Y","TONNE","6","2018",9.636
"2702","FD_CO2","ARG","WLD","D03","P1Y","TONNE","6","2018",0.254
"2703","FD_CO2","ARG","WLD","D05T09","P1Y","TONNE","6","2018",10.524
"2704","FD_CO2","ARG","WLD","D05T06","P1Y","TONNE","6","2018",9.983
"2705","FD_CO2","ARG","WLD","D07T08","P1Y","TONNE","6","2018",0.459
"2706","FD_CO2","ARG","WLD","D09","P1Y","TONNE","6","2018",0.082
"2707","FD_CO2","ARG","WLD","D10T33","P1Y","TONNE","6","2018",36.925
"2708","FD_CO2","ARG","WLD","D10T12","P1Y","TONNE","6","2018",3.49
"2709","FD_CO2","ARG","WLD","D13T15","P1Y","TONNE","6","2018",2.157
"2710","FD_CO2","ARG","WLD","D16T18","P1Y","TONNE","6","2018",0.923
"2711","FD_CO2","ARG","WLD","D16","P1Y","TONNE","6","2018",0.11
"2712","FD_CO2","ARG","WLD","D17T18","P1Y","TONNE","6","2018",0.813
"2713","FD_CO2","ARG","WLD","D19T23","P1Y","TONNE","6","2018",16.397
"2714","FD_CO2","ARG","WLD","D19","P1Y","TONNE","6","2018",5.478
"2715","FD_CO2","ARG","WLD","D20T21","P1Y","TONNE","6","2018",3.588
"2716","FD_CO2","ARG","WLD","D20","P1Y","TONNE","6","2018",2.995
"2717","FD_CO2","ARG","WLD","D21","P1Y","TONNE","6","2018",0.593
"2718","FD_CO2","ARG","WLD","D22","P1Y","TONNE","6","2018",3.827
"2719","FD_CO2","ARG","WLD","D23","P1Y","TONNE","6","2018",3.503
"2720","FD_CO2","ARG","WLD","D24T25","P1Y","TONNE","6","2018",11.744
"2721","FD_CO2","ARG","WLD","D24","P1Y","TONNE","6","2018",11.596
"2722","FD_CO2","ARG","WLD","D25","P1Y","TONNE","6","2018",0.148
"2723","FD_CO2","ARG","WLD","D26T27","P1Y","TONNE","6","2018",0.257
"2724","FD_CO2","ARG","WLD","D26","P1Y","TONNE","6","2018",0.179
"2725","FD_CO2","ARG","WLD","D27","P1Y","TONNE","6","2018",0.079
"2726","FD_CO2","ARG","WLD","D28","P1Y","TONNE","6","2018",0.217
"2727","FD_CO2","ARG","WLD","D29T30","P1Y","TONNE","6","2018",0.234
"2728","FD_CO2","ARG","WLD","D29","P1Y","TONNE","6","2018",0.196
"2729","FD_CO2","ARG","WLD","D30","P1Y","TONNE","6","2018",0.038
"2730","FD_CO2","ARG","WLD","D31T33","P1Y","TONNE","6","2018",1.506
"2731","FD_CO2","ARG","WLD","D35T39","P1Y","TONNE","6","2018",52.743
"2732","FD_CO2","ARG","WLD","D35","P1Y","TONNE","6","2018",52.437
"2733","FD_CO2","ARG","WLD","D36T39","P1Y","TONNE","6","2018",0.306
"2734","FD_CO2","ARG","WLD","D41T43","P1Y","TONNE","6","2018",0.442
"2735","FD_CO2","ARG","WLD","D45T82","P1Y","TONNE","6","2018",25.443
"2736","FD_CO2","ARG","WLD","D45T56","P1Y","TONNE","6","2018",22.834
"2737","FD_CO2","ARG","WLD","D45T47","P1Y","TONNE","6","2018",2.884
"2738","FD_CO2","ARG","WLD","D49T53","P1Y","TONNE","6","2018",19.57
"2739","FD_CO2","ARG","WLD","D49","P1Y","TONNE","6","2018",11.298
"2740","FD_CO2","ARG","WLD","D50","P1Y","TONNE","6","2018",2.499
"2741","FD_CO2","ARG","WLD","D51","P1Y","TONNE","6","2018",4.672
"2742","FD_CO2","ARG","WLD","D52","P1Y","TONNE","6","2018",0.936
"2743","FD_CO2","ARG","WLD","D53","P1Y","TONNE","6","2018",0.165
"2744","FD_CO2","ARG","WLD","D55T56","P1Y","TONNE","6","2018",0.38
"2745","FD_CO2","ARG","WLD","D58T63","P1Y","TONNE","6","2018",0.44
"2746","FD_CO2","ARG","WLD","D58T60","P1Y","TONNE","6","2018",0.15
"2747","FD_CO2","ARG","WLD","D61","P1Y","TONNE","6","2018",0.223
"2748","FD_CO2","ARG","WLD","D62T63","P1Y","TONNE","6","2018",0.066
"2749","FD_CO2","ARG","WLD","D64T66","P1Y","TONNE","6","2018",0.55
"2750","FD_CO2","ARG","WLD","D68","P1Y","TONNE","6","2018",0.243
"2751","FD_CO2","ARG","WLD","D69T82","P1Y","TONNE","6","2018",1.377
"2752","FD_CO2","ARG","WLD","D69T75","P1Y","TONNE","6","2018",0.489
"2753","FD_CO2","ARG","WLD","D77T82","P1Y","TONNE","6","2018",0.888
"2754","FD_CO2","ARG","WLD","D84T98","P1Y","TONNE","6","2018",2.977
"2755","FD_CO2","ARG","WLD","D84T88","P1Y","TONNE","6","2018",2.694
"2756","FD_CO2","ARG","WLD","D84","P1Y","TONNE","6","2018",1.714
"2757","FD_CO2","ARG","WLD","D85","P1Y","TONNE","6","2018",0.474
"2758","FD_CO2","ARG","WLD","D86T88","P1Y","TONNE","6","2018",0.507
"2759","FD_CO2","ARG","WLD","D90T98","P1Y","TONNE","6","2018",0.283
"2760","FD_CO2","ARG","WLD","D90T96","P1Y","TONNE","6","2018",0.283
"2761","FD_CO2","ARG","WLD","D90T93","P1Y","TONNE","6","2018",0.092
"2762","FD_CO2","ARG","WLD","D94T96","P1Y","TONNE","6","2018",0.191
"2763","FD_CO2","ARG","WLD","D97T98","P1Y","TONNE","6","2018",0
"2764","FD_CO2","ARG","WLD","D05T39","P1Y","TONNE","6","2018",100.192
"2765","FD_CO2","ARG","WLD","D41T98","P1Y","TONNE","6","2018",28.862
"2766","FD_CO2","ARG","WLD","D45T98","P1Y","TONNE","6","2018",28.42
"2767","FD_CO2","ARG","WLD","D58T82","P1Y","TONNE","6","2018",2.609
"2768","FD_CO2","ARG","WLD","DINFO","P1Y","TONNE","6","2018",0.618
"2769","FD_CO2","ARG","WLD","DMHH","P1Y","TONNE","6","2018",48.229
"2770","FD_CO2","BRA","WLD","DTOTAL","P1Y","TONNE","6","2018",436.896
"2771","FD_CO2","BRA","WLD","D01T03","P1Y","TONNE","6","2018",16.434
"2772","FD_CO2","BRA","WLD","D01T02","P1Y","TONNE","6","2018",16.247
"2773","FD_CO2","BRA","WLD","D03","P1Y","TONNE","6","2018",0.187
"2774","FD_CO2","BRA","WLD","D05T09","P1Y","TONNE","6","2018",16.05
"2775","FD_CO2","BRA","WLD","D05T06","P1Y","TONNE","6","2018",12.796
"2776","FD_CO2","BRA","WLD","D07T08","P1Y","TONNE","6","2018",2.889
"2777","FD_CO2","BRA","WLD","D09","P1Y","TONNE","6","2018",0.365
"2778","FD_CO2","BRA","WLD","D10T33","P1Y","TONNE","6","2018",128.531
"2779","FD_CO2","BRA","WLD","D10T12","P1Y","TONNE","6","2018",6.319
"2780","FD_CO2","BRA","WLD","D13T15","P1Y","TONNE","6","2018",1.099
"2781","FD_CO2","BRA","WLD","D16T18","P1Y","TONNE","6","2018",3.377
"2782","FD_CO2","BRA","WLD","D16","P1Y","TONNE","6","2018",0.122
"2783","FD_CO2","BRA","WLD","D17T18","P1Y","TONNE","6","2018",3.255
"2784","FD_CO2","BRA","WLD","D19T23","P1Y","TONNE","6","2018",72.232
"2785","FD_CO2","BRA","WLD","D19","P1Y","TONNE","6","2018",29.679
"2786","FD_CO2","BRA","WLD","D20T21","P1Y","TONNE","6","2018",19.181
"2787","FD_CO2","BRA","WLD","D20","P1Y","TONNE","6","2018",15.742
"2788","FD_CO2","BRA","WLD","D21","P1Y","TONNE","6","2018",3.439
"2789","FD_CO2","BRA","WLD","D22","P1Y","TONNE","6","2018",6.063
"2790","FD_CO2","BRA","WLD","D23","P1Y","TONNE","6","2018",17.31
"2791","FD_CO2","BRA","WLD","D24T25","P1Y","TONNE","6","2018",39.944
"2792","FD_CO2","BRA","WLD","D24","P1Y","TONNE","6","2018",39.574
"2793","FD_CO2","BRA","WLD","D25","P1Y","TONNE","6","2018",0.37
"2794","FD_CO2","BRA","WLD","D26T27","P1Y","TONNE","6","2018",0.814
"2795","FD_CO2","BRA","WLD","D26","P1Y","TONNE","6","2018",0.479
"2796","FD_CO2","BRA","WLD","D27","P1Y","TONNE","6","2018",0.335
"2797","FD_CO2","BRA","WLD","D28","P1Y","TONNE","6","2018",0.424
"2798","FD_CO2","BRA","WLD","D29T30","P1Y","TONNE","6","2018",0.792
"2799","FD_CO2","BRA","WLD","D29","P1Y","TONNE","6","2018",0.615
"2800","FD_CO2","BRA","WLD","D30","P1Y","TONNE","6","2018",0.177
"2801","FD_CO2","BRA","WLD","D31T33","P1Y","TONNE","6","2018",3.531
"2802","FD_CO2","BRA","WLD","D35T39","P1Y","TONNE","6","2018",75.56
"2803","FD_CO2","BRA","WLD","D35","P1Y","TONNE","6","2018",75.152
"2804","FD_CO2","BRA","WLD","D36T39","P1Y","TONNE","6","2018",0.408
"2805","FD_CO2","BRA","WLD","D41T43","P1Y","TONNE","6","2018",3.165
"2806","FD_CO2","BRA","WLD","D45T82","P1Y","TONNE","6","2018",85.203
"2807","FD_CO2","BRA","WLD","D45T56","P1Y","TONNE","6","2018",81.093
"2808","FD_CO2","BRA","WLD","D45T47","P1Y","TONNE","6","2018",7.079
"2809","FD_CO2","BRA","WLD","D49T53","P1Y","TONNE","6","2018",73.105
"2810","FD_CO2","BRA","WLD","D49","P1Y","TONNE","6","2018",37.867
"2811","FD_CO2","BRA","WLD","D50","P1Y","TONNE","6","2018",13.541
"2812","FD_CO2","BRA","WLD","D51","P1Y","TONNE","6","2018",20.231
"2813","FD_CO2","BRA","WLD","D52","P1Y","TONNE","6","2018",1.041
"2814","FD_CO2","BRA","WLD","D53","P1Y","TONNE","6","2018",0.425
"2815","FD_CO2","BRA","WLD","D55T56","P1Y","TONNE","6","2018",0.909
"2816","FD_CO2","BRA","WLD","D58T63","P1Y","TONNE","6","2018",0.687
"2817","FD_CO2","BRA","WLD","D58T60","P1Y","TONNE","6","2018",0.138
"2818","FD_CO2","BRA","WLD","D61","P1Y","TONNE","6","2018",0.175
"2819","FD_CO2","BRA","WLD","D62T63","P1Y","TONNE","6","2018",0.374
"2820","FD_CO2","BRA","WLD","D64T66","P1Y","TONNE","6","2018",0.772
"2821","FD_CO2","BRA","WLD","D68","P1Y","TONNE","6","2018",0.411
"2822","FD_CO2","BRA","WLD","D69T82","P1Y","TONNE","6","2018",2.24
"2823","FD_CO2","BRA","WLD","D69T75","P1Y","TONNE","6","2018",0.926
"2824","FD_CO2","BRA","WLD","D77T82","P1Y","TONNE","6","2018",1.314
"2825","FD_CO2","BRA","WLD","D84T98","P1Y","TONNE","6","2018",2.795
"2826","FD_CO2","BRA","WLD","D84T88","P1Y","TONNE","6","2018",2.195
"2827","FD_CO2","BRA","WLD","D84","P1Y","TONNE","6","2018",1.491
"2828","FD_CO2","BRA","WLD","D85","P1Y","TONNE","6","2018",0.393
"2829","FD_CO2","BRA","WLD","D86T88","P1Y","TONNE","6","2018",0.311
"2830","FD_CO2","BRA","WLD","D90T98","P1Y","TONNE","6","2018",0.601
"2831","FD_CO2","BRA","WLD","D90T96","P1Y","TONNE","6","2018",0.601
"2832","FD_CO2","BRA","WLD","D90T93","P1Y","TONNE","6","2018",0.123
"2833","FD_CO2","BRA","WLD","D94T96","P1Y","TONNE","6","2018",0.478
"2834","FD_CO2","BRA","WLD","D97T98","P1Y","TONNE","6","2018",0
"2835","FD_CO2","BRA","WLD","D05T39","P1Y","TONNE","6","2018",220.141
"2836","FD_CO2","BRA","WLD","D41T98","P1Y","TONNE","6","2018",91.164
"2837","FD_CO2","BRA","WLD","D45T98","P1Y","TONNE","6","2018",87.998
"2838","FD_CO2","BRA","WLD","D58T82","P1Y","TONNE","6","2018",4.11
"2839","FD_CO2","BRA","WLD","DINFO","P1Y","TONNE","6","2018",1.166
"2840","FD_CO2","BRA","WLD","DMHH","P1Y","TONNE","6","2018",109.157
